0.000000000000000000e+00,1.157843247056007385e-01,5.329480767250061035e-01,3.544714152812957764e-01,6.097891926765441895e-01,6.853390932083129883e-01,1.000000000000000000e+00
0.000000000000000000e+00,6.729438155889511108e-02,7.329890131950378418e-01,2.605126202106475830e-01,7.945533394813537598e-01,6.420823335647583008e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.791449934244155884e-01,1.125480979681015015e-03,3.877516984939575195e-01,1.114337295293807983e-01,6.317877173423767090e-01,1.000000000000000000e+00
0.000000000000000000e+00,5.781031847000122070e-01,6.071327328681945801e-01,7.651420831680297852e-01,6.996539235115051270e-01,6.212165951728820801e-01,1.000000000000000000e+00
0.000000000000000000e+00,5.440002679824829102e-02,1.992758214473724365e-01,3.769906461238861084e-01,3.330273330211639404e-01,4.127979278564453125e-01,1.000000000000000000e+00
