8.049146831035614014e-02,1.425240635871887207e-01,2.915024757385253906e-01,2.487247884273529053e-01
9.950131177902221680e-02,6.001217365264892578e-01,4.628258943557739258e-01,7.090243101119995117e-01
6.471120715141296387e-01,5.415620803833007812e-01,8.345578312873840332e-01,6.262396574020385742e-01
