4.044105911254882812e+01,4.508435668945312500e+02,1.244723358154296875e+02,4.965282592773437500e+02
1.610330343246459961e+00,5.222999877929687500e+02,8.902143859863281250e+01,6.140908203125000000e+02
2.465032339096069336e+00,5.961054687500000000e+02,8.958772277832031250e+01,6.804158935546875000e+02
8.631023406982421875e+01,2.566667480468750000e+02,1.704971466064453125e+02,3.067837524414062500e+02
2.472303628921508789e+00,6.493874511718750000e+02,7.943592071533203125e+01,7.035777587890625000e+02
3.491114854812622070e+00,3.504782714843750000e+02,1.022696838378906250e+02,4.021369628906250000e+02
2.142622232437133789e+00,6.184095458984375000e+02,8.557874298095703125e+01,6.973631591796875000e+02
3.313080978393554688e+01,4.613678359985351562e+01,1.672014007568359375e+02,1.653418731689453125e+02
